record	parent_name	parent_version	parent_source	name	version	source	normal_context	build_context	is_root
package				erased-serde	0.4.9	registry	true	false	false
package				errno	0.3.14	registry	true	false	false
package				fallible-iterator	0.3.0	registry	true	false	false
package				fallible-streaming-iterator	0.1.9	registry	true	false	false
package				fastrand	2.3.0	registry	true	false	false
package				find-msvc-tools	0.1.9	registry	true	false	false
package				fixedbitset	0.5.7	registry	true	false	false
package				flatbuffers	25.12.19	registry	true	false	false
package				foldhash	0.2.0	registry	true	false	false
package				futures-core	0.3.32	registry	true	false	false
package				futures-io	0.3.32	registry	true	false	false
package				futures-lite	2.6.1	registry	true	false	false
package				generic-array	0.14.7	registry	true	false	false
package				getrandom	0.4.1	registry	true	false	false
package				hashbrown	0.16.1	registry	true	false	false
package				hashbrown	0.17.1	registry	true	true	false
package				hashlink	0.11.0	registry	true	false	false
package				heck	0.5.0	registry	false	true	false
package				indexmap	2.14.0	registry	true	true	false
package				is_terminal_polyfill	1.70.2	registry	true	false	false
package				itoa	1.0.17	registry	true	false	false
package				lazy_static	1.5.0	registry	true	false	false
package				libc	0.2.186	registry	true	false	false
package				libsqlite3-sys	0.36.0	registry	true	false	false
package				lock_api	0.4.14	registry	true	false	false
package				log	0.4.29	registry	true	false	false
package				matchers	0.2.0	registry	true	false	false
package				memchr	2.8.0	registry	true	false	false
package				mio	1.2.1	registry	true	false	false
package				nonmax	0.5.5	registry	true	false	false
package				nu-ansi-term	0.50.3	registry	true	false	false
package				once_cell	1.21.3	registry	true	false	false
package				parking	2.2.1	registry	true	false	false
package				parking_lot	0.12.5	registry	true	false	false
package				parking_lot_core	0.9.12	registry	true	false	false
package				pin-project-lite	0.2.16	registry	true	false	false
package				pkg-config	0.3.32	registry	true	false	false
package				proc-macro2	1.0.106	registry	false	true	false
package				quote	1.0.44	registry	false	true	false
package				regex-automata	0.4.14	registry	true	false	false
package				regex-syntax	0.8.10	registry	true	false	false
package				rusqlite	0.38.0	registry	true	false	false
package				rustc_version	0.4.1	registry	true	true	false
package				scopeguard	1.2.0	registry	true	false	false
package				semver	1.0.27	registry	true	true	false
package				sentinel-common	0.1.0	workspace	true	false	false
package				sentinel-limbo	0.1.0	workspace	true	false	false
package				sentinel-physics	0.1.0	workspace	true	false	false
package				sentinel-projection	0.1.0	workspace	true	false	false
package				sentinel-projection-service	0.1.0	workspace	true	false	true
package				sentinel-telemetry	0.1.0	workspace	true	false	false
package				serde	1.0.228	registry	true	false	false
package				serde_core	1.0.228	registry	true	false	false
package				serde_derive	1.0.228	registry	false	true	false
package				serde_json	1.0.149	registry	true	false	false
package				serde_spanned	1.0.4	registry	true	false	false
package				sha2	0.10.9	registry	true	false	false
package				sharded-slab	0.1.7	registry	true	false	false
package				shlex	1.3.0	registry	true	false	false
package				signal-hook-registry	1.4.8	registry	true	false	false
package				slab	0.4.12	registry	true	false	false
package				slotmap	1.1.1	registry	true	false	false
package				smallvec	1.15.1	registry	true	false	false
package				socket2	0.6.4	registry	true	false	false
package				spin	0.10.1	registry	true	false	false
package				strsim	0.11.1	registry	true	false	false
package				syn	2.0.117	registry	false	true	false
package				thiserror	2.0.18	registry	true	false	false
package				thiserror-impl	2.0.18	registry	false	true	false
package				thread_local	1.1.9	registry	true	false	false
package				tokio	1.52.3	registry	true	false	false
package				tokio-macros	2.7.0	registry	false	true	false
package				toml	1.0.6+spec-1.1.0	registry	true	false	false
package				toml_datetime	0.7.5+spec-1.1.0	registry	false	true	false
package				toml_datetime	1.0.0+spec-1.1.0	registry	true	false	false
package				toml_edit	0.23.10+spec-1.0.0	registry	false	true	false
package				toml_parser	1.0.9+spec-1.1.0	registry	true	true	false
package				toml_writer	1.0.6+spec-1.1.0	registry	true	false	false
package				tracing	0.1.44	registry	true	false	false
package				tracing-attributes	0.1.31	registry	false	true	false
package				tracing-core	0.1.36	registry	true	false	false
package				tracing-log	0.2.0	registry	true	false	false
package				tracing-serde	0.2.0	registry	true	false	false
package				tracing-subscriber	0.3.22	registry	true	false	false
package				typeid	1.0.3	registry	true	false	false
package				typenum	1.19.0	registry	true	false	false
package				unicode-ident	1.0.24	registry	false	true	false
package				unicode-segmentation	1.12.0	registry	false	true	false
package				unicode-xid	0.2.6	registry	false	true	false
package				unty	0.0.4	registry	true	false	false
package				utf8parse	0.2.2	registry	true	false	false
package				uuid	1.22.0	registry	true	false	false
package				variadics_please	1.1.0	registry	false	true	false
package				vcpkg	0.2.15	registry	true	false	false
package				version_check	0.9.5	registry	true	false	false
package				virtue	0.0.18	registry	false	true	false
package				winnow	0.7.14	registry	true	true	false
package				zmij	1.0.21	registry	true	false	false
edge	anstream	0.6.21	registry	anstyle	1.0.13	registry	false	false	false
edge	anstream	0.6.21	registry	anstyle-parse	0.2.7	registry	false	false	false
edge	anstream	0.6.21	registry	anstyle-query	1.1.5	registry	false	false	false
edge	anstream	0.6.21	registry	colorchoice	1.0.4	registry	false	false	false
edge	anstream	0.6.21	registry	is_terminal_polyfill	1.70.2	registry	false	false	false
edge	anstream	0.6.21	registry	utf8parse	0.2.2	registry	false	false	false
edge	anstyle-parse	0.2.7	registry	utf8parse	0.2.2	registry	false	false	false
edge	assert_type_match	0.1.1	registry	proc-macro2	1.0.106	registry	false	false	false
edge	assert_type_match	0.1.1	registry	quote	1.0.44	registry	false	false	false
edge	assert_type_match	0.1.1	registry	syn	2.0.117	registry	false	false	false
edge	async-executor	1.14.0	registry	async-task	4.7.1	registry	false	false	false
edge	async-executor	1.14.0	registry	concurrent-queue	2.5.0	registry	false	false	false
edge	async-executor	1.14.0	registry	fastrand	2.3.0	registry	false	false	false
edge	async-executor	1.14.0	registry	futures-lite	2.6.1	registry	false	false	false
edge	async-executor	1.14.0	registry	pin-project-lite	0.2.16	registry	false	false	false
edge	async-executor	1.14.0	registry	slab	0.4.12	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	bevy_ecs_macros	0.18.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	bevy_platform	0.18.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	bevy_ptr	0.18.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	bevy_reflect	0.18.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	bevy_tasks	0.18.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	bevy_utils	0.18.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	bitflags	2.11.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	bumpalo	3.20.2	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	concurrent-queue	2.5.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	derive_more	2.1.1	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	fixedbitset	0.5.7	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	indexmap	2.14.0	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	log	0.4.29	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	nonmax	0.5.5	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	slotmap	1.1.1	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	smallvec	1.15.1	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	thiserror	2.0.18	registry	false	false	false
edge	bevy_ecs	0.18.1	registry	variadics_please	1.1.0	registry	false	false	false
edge	bevy_ecs_macros	0.18.0	registry	bevy_macro_utils	0.18.0	registry	false	false	false
edge	bevy_ecs_macros	0.18.0	registry	proc-macro2	1.0.106	registry	false	false	false
edge	bevy_ecs_macros	0.18.0	registry	quote	1.0.44	registry	false	false	false
edge	bevy_ecs_macros	0.18.0	registry	syn	2.0.117	registry	false	false	false
edge	bevy_macro_utils	0.18.0	registry	proc-macro2	1.0.106	registry	false	false	false
edge	bevy_macro_utils	0.18.0	registry	quote	1.0.44	registry	false	false	false
edge	bevy_macro_utils	0.18.0	registry	syn	2.0.117	registry	false	false	false
edge	bevy_macro_utils	0.18.0	registry	toml_edit	0.23.10+spec-1.0.0	registry	false	false	false
edge	bevy_platform	0.18.0	registry	foldhash	0.2.0	registry	false	false	false
edge	bevy_platform	0.18.0	registry	hashbrown	0.16.1	registry	false	false	false
edge	bevy_platform	0.18.0	registry	serde	1.0.228	registry	false	false	false
edge	bevy_platform	0.18.0	registry	spin	0.10.1	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	assert_type_match	0.1.1	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	bevy_platform	0.18.0	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	bevy_ptr	0.18.0	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	bevy_reflect_derive	0.18.0	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	bevy_utils	0.18.0	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	derive_more	2.1.1	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	disqualified	1.0.0	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	downcast-rs	2.0.2	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	erased-serde	0.4.9	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	foldhash	0.2.0	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	indexmap	2.14.0	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	serde	1.0.228	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	smallvec	1.15.1	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	thiserror	2.0.18	registry	false	false	false
edge	bevy_reflect	0.18.0	registry	variadics_please	1.1.0	registry	false	false	false
edge	bevy_reflect_derive	0.18.0	registry	bevy_macro_utils	0.18.0	registry	false	false	false
edge	bevy_reflect_derive	0.18.0	registry	indexmap	2.14.0	registry	false	false	false
edge	bevy_reflect_derive	0.18.0	registry	proc-macro2	1.0.106	registry	false	false	false
edge	bevy_reflect_derive	0.18.0	registry	quote	1.0.44	registry	false	false	false
edge	bevy_reflect_derive	0.18.0	registry	syn	2.0.117	registry	false	false	false
edge	bevy_tasks	0.18.0	registry	async-executor	1.14.0	registry	false	false	false
edge	bevy_tasks	0.18.0	registry	async-task	4.7.1	registry	false	false	false
edge	bevy_tasks	0.18.0	registry	atomic-waker	1.1.2	registry	false	false	false
edge	bevy_tasks	0.18.0	registry	bevy_platform	0.18.0	registry	false	false	false
edge	bevy_tasks	0.18.0	registry	crossbeam-queue	0.3.12	registry	false	false	false
edge	bevy_tasks	0.18.0	registry	derive_more	2.1.1	registry	false	false	false
edge	bevy_tasks	0.18.0	registry	futures-lite	2.6.1	registry	false	false	false
edge	bevy_utils	0.18.0	registry	bevy_platform	0.18.0	registry	false	false	false
edge	bevy_utils	0.18.0	registry	disqualified	1.0.0	registry	false	false	false
edge	bevy_utils	0.18.0	registry	thread_local	1.1.9	registry	false	false	false
edge	bincode	2.0.1	registry	bincode_derive	2.0.1	registry	false	false	false
edge	bincode	2.0.1	registry	serde	1.0.228	registry	false	false	false
edge	bincode	2.0.1	registry	unty	0.0.4	registry	false	false	false
edge	bincode_derive	2.0.1	registry	virtue	0.0.18	registry	false	false	false
edge	block-buffer	0.10.4	registry	generic-array	0.14.7	registry	false	false	false
edge	cc	1.2.56	registry	find-msvc-tools	0.1.9	registry	false	false	false
edge	cc	1.2.56	registry	shlex	1.3.0	registry	false	false	false
edge	clap	4.5.60	registry	clap_builder	4.5.60	registry	false	false	false
edge	clap	4.5.60	registry	clap_derive	4.5.55	registry	false	false	false
edge	clap_builder	4.5.60	registry	anstream	0.6.21	registry	false	false	false
edge	clap_builder	4.5.60	registry	anstyle	1.0.13	registry	false	false	false
edge	clap_builder	4.5.60	registry	clap_lex	1.0.0	registry	false	false	false
edge	clap_builder	4.5.60	registry	strsim	0.11.1	registry	false	false	false
edge	clap_derive	4.5.55	registry	heck	0.5.0	registry	false	false	false
edge	clap_derive	4.5.55	registry	proc-macro2	1.0.106	registry	false	false	false
edge	clap_derive	4.5.55	registry	quote	1.0.44	registry	false	false	false
edge	clap_derive	4.5.55	registry	syn	2.0.117	registry	false	false	false
edge	concurrent-queue	2.5.0	registry	crossbeam-utils	0.8.21	registry	false	false	false
edge	convert_case	0.10.0	registry	unicode-segmentation	1.12.0	registry	false	false	false
edge	crossbeam-queue	0.3.12	registry	crossbeam-utils	0.8.21	registry	false	false	false
edge	crypto-common	0.1.7	registry	generic-array	0.14.7	registry	false	false	false
edge	crypto-common	0.1.7	registry	typenum	1.19.0	registry	false	false	false
edge	derive_more	2.1.1	registry	derive_more-impl	2.1.1	registry	false	false	false
edge	derive_more-impl	2.1.1	registry	convert_case	0.10.0	registry	false	false	false
edge	derive_more-impl	2.1.1	registry	proc-macro2	1.0.106	registry	false	false	false
edge	derive_more-impl	2.1.1	registry	quote	1.0.44	registry	false	false	false
edge	derive_more-impl	2.1.1	registry	rustc_version	0.4.1	registry	false	false	false
edge	derive_more-impl	2.1.1	registry	syn	2.0.117	registry	false	false	false
edge	derive_more-impl	2.1.1	registry	unicode-xid	0.2.6	registry	false	false	false
edge	digest	0.10.7	registry	block-buffer	0.10.4	registry	false	false	false
edge	digest	0.10.7	registry	crypto-common	0.1.7	registry	false	false	false
edge	erased-serde	0.4.9	registry	serde_core	1.0.228	registry	false	false	false
edge	erased-serde	0.4.9	registry	typeid	1.0.3	registry	false	false	false
edge	errno	0.3.14	registry	libc	0.2.186	registry	false	false	false
edge	flatbuffers	25.12.19	registry	bitflags	2.11.0	registry	false	false	false
edge	flatbuffers	25.12.19	registry	rustc_version	0.4.1	registry	false	false	false
edge	futures-lite	2.6.1	registry	fastrand	2.3.0	registry	false	false	false
edge	futures-lite	2.6.1	registry	futures-core	0.3.32	registry	false	false	false
edge	futures-lite	2.6.1	registry	futures-io	0.3.32	registry	false	false	false
edge	futures-lite	2.6.1	registry	parking	2.2.1	registry	false	false	false
edge	futures-lite	2.6.1	registry	pin-project-lite	0.2.16	registry	false	false	false
edge	generic-array	0.14.7	registry	typenum	1.19.0	registry	false	false	false
edge	generic-array	0.14.7	registry	version_check	0.9.5	registry	false	false	false
edge	getrandom	0.4.1	registry	cfg-if	1.0.4	registry	false	false	false
edge	getrandom	0.4.1	registry	libc	0.2.186	registry	false	false	false
edge	hashbrown	0.16.1	registry	equivalent	1.0.2	registry	false	false	false
edge	hashbrown	0.16.1	registry	foldhash	0.2.0	registry	false	false	false
edge	hashbrown	0.16.1	registry	serde_core	1.0.228	registry	false	false	false
edge	hashlink	0.11.0	registry	hashbrown	0.16.1	registry	false	false	false
edge	indexmap	2.14.0	registry	equivalent	1.0.2	registry	false	false	false
edge	indexmap	2.14.0	registry	hashbrown	0.17.1	registry	false	false	false
edge	libsqlite3-sys	0.36.0	registry	cc	1.2.56	registry	false	false	false
edge	libsqlite3-sys	0.36.0	registry	pkg-config	0.3.32	registry	false	false	false
edge	libsqlite3-sys	0.36.0	registry	vcpkg	0.2.15	registry	false	false	false
edge	lock_api	0.4.14	registry	scopeguard	1.2.0	registry	false	false	false
edge	matchers	0.2.0	registry	regex-automata	0.4.14	registry	false	false	false
edge	mio	1.2.1	registry	libc	0.2.186	registry	false	false	false
edge	parking_lot	0.12.5	registry	lock_api	0.4.14	registry	false	false	false
edge	parking_lot	0.12.5	registry	parking_lot_core	0.9.12	registry	false	false	false
edge	parking_lot_core	0.9.12	registry	cfg-if	1.0.4	registry	false	false	false
edge	parking_lot_core	0.9.12	registry	libc	0.2.186	registry	false	false	false
edge	parking_lot_core	0.9.12	registry	smallvec	1.15.1	registry	false	false	false
edge	proc-macro2	1.0.106	registry	unicode-ident	1.0.24	registry	false	false	false
edge	quote	1.0.44	registry	proc-macro2	1.0.106	registry	false	false	false
edge	regex-automata	0.4.14	registry	regex-syntax	0.8.10	registry	false	false	false
edge	rusqlite	0.38.0	registry	bitflags	2.11.0	registry	false	false	false
edge	rusqlite	0.38.0	registry	fallible-iterator	0.3.0	registry	false	false	false
edge	rusqlite	0.38.0	registry	fallible-streaming-iterator	0.1.9	registry	false	false	false
edge	rusqlite	0.38.0	registry	hashlink	0.11.0	registry	false	false	false
edge	rusqlite	0.38.0	registry	libsqlite3-sys	0.36.0	registry	false	false	false
edge	rusqlite	0.38.0	registry	smallvec	1.15.1	registry	false	false	false
edge	rustc_version	0.4.1	registry	semver	1.0.27	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	anyhow	1.0.103	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	bevy_ecs	0.18.1	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	bincode	2.0.1	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	flatbuffers	25.12.19	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	serde	1.0.228	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	serde_json	1.0.149	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	sha2	0.10.9	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	thiserror	2.0.18	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	toml	1.0.6+spec-1.1.0	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	tracing	0.1.44	registry	false	false	false
edge	sentinel-common	0.1.0	workspace	uuid	1.22.0	registry	false	false	false
edge	sentinel-limbo	0.1.0	workspace	anyhow	1.0.103	registry	false	false	false
edge	sentinel-limbo	0.1.0	workspace	rusqlite	0.38.0	registry	false	false	false
edge	sentinel-limbo	0.1.0	workspace	sentinel-common	0.1.0	workspace	false	false	false
edge	sentinel-limbo	0.1.0	workspace	sentinel-telemetry	0.1.0	workspace	false	false	false
edge	sentinel-limbo	0.1.0	workspace	serde	1.0.228	registry	false	false	false
edge	sentinel-limbo	0.1.0	workspace	serde_json	1.0.149	registry	false	false	false
edge	sentinel-limbo	0.1.0	workspace	tokio	1.52.3	registry	false	false	false
edge	sentinel-limbo	0.1.0	workspace	tracing	0.1.44	registry	false	false	false
edge	sentinel-limbo	0.1.0	workspace	uuid	1.22.0	registry	false	false	false
edge	sentinel-physics	0.1.0	workspace	sentinel-common	0.1.0	workspace	false	false	false
edge	sentinel-projection	0.1.0	workspace	anyhow	1.0.103	registry	false	false	false
edge	sentinel-projection	0.1.0	workspace	rusqlite	0.38.0	registry	false	false	false
edge	sentinel-projection	0.1.0	workspace	sentinel-common	0.1.0	workspace	false	false	false
edge	sentinel-projection	0.1.0	workspace	sentinel-limbo	0.1.0	workspace	false	false	false
edge	sentinel-projection	0.1.0	workspace	sentinel-physics	0.1.0	workspace	false	false	false
edge	sentinel-projection	0.1.0	workspace	sentinel-telemetry	0.1.0	workspace	false	false	false
edge	sentinel-projection	0.1.0	workspace	serde	1.0.228	registry	false	false	false
edge	sentinel-projection	0.1.0	workspace	serde_json	1.0.149	registry	false	false	false
edge	sentinel-projection	0.1.0	workspace	tracing	0.1.44	registry	false	false	false
edge	sentinel-projection	0.1.0	workspace	uuid	1.22.0	registry	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	anyhow	1.0.103	registry	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	clap	4.5.60	registry	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	sentinel-common	0.1.0	workspace	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	sentinel-limbo	0.1.0	workspace	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	sentinel-projection	0.1.0	workspace	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	sentinel-telemetry	0.1.0	workspace	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	tokio	1.52.3	registry	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	tracing	0.1.44	registry	false	false	false
edge	sentinel-projection-service	0.1.0	workspace	tracing-subscriber	0.3.22	registry	false	false	false
edge	sentinel-telemetry	0.1.0	workspace	sentinel-common	0.1.0	workspace	false	false	false
edge	sentinel-telemetry	0.1.0	workspace	serde	1.0.228	registry	false	false	false
edge	sentinel-telemetry	0.1.0	workspace	serde_json	1.0.149	registry	false	false	false
edge	sentinel-telemetry	0.1.0	workspace	tracing	0.1.44	registry	false	false	false
edge	sentinel-telemetry	0.1.0	workspace	tracing-subscriber	0.3.22	registry	false	false	false
edge	sentinel-telemetry	0.1.0	workspace	uuid	1.22.0	registry	false	false	false
edge	serde	1.0.228	registry	serde_core	1.0.228	registry	false	false	false
edge	serde	1.0.228	registry	serde_derive	1.0.228	registry	false	false	false
edge	serde_derive	1.0.228	registry	proc-macro2	1.0.106	registry	false	false	false
edge	serde_derive	1.0.228	registry	quote	1.0.44	registry	false	false	false
edge	serde_derive	1.0.228	registry	syn	2.0.117	registry	false	false	false
edge	serde_json	1.0.149	registry	itoa	1.0.17	registry	false	false	false
edge	serde_json	1.0.149	registry	memchr	2.8.0	registry	false	false	false
edge	serde_json	1.0.149	registry	serde_core	1.0.228	registry	false	false	false
edge	serde_json	1.0.149	registry	zmij	1.0.21	registry	false	false	false
edge	serde_spanned	1.0.4	registry	serde_core	1.0.228	registry	false	false	false
edge	sha2	0.10.9	registry	cfg-if	1.0.4	registry	false	false	false
edge	sha2	0.10.9	registry	cpufeatures	0.2.17	registry	false	false	false
edge	sha2	0.10.9	registry	digest	0.10.7	registry	false	false	false
edge	sharded-slab	0.1.7	registry	lazy_static	1.5.0	registry	false	false	false
edge	signal-hook-registry	1.4.8	registry	errno	0.3.14	registry	false	false	false
edge	signal-hook-registry	1.4.8	registry	libc	0.2.186	registry	false	false	false
edge	slotmap	1.1.1	registry	version_check	0.9.5	registry	false	false	false
edge	socket2	0.6.4	registry	libc	0.2.186	registry	false	false	false
edge	syn	2.0.117	registry	proc-macro2	1.0.106	registry	false	false	false
edge	syn	2.0.117	registry	quote	1.0.44	registry	false	false	false
edge	syn	2.0.117	registry	unicode-ident	1.0.24	registry	false	false	false
edge	thiserror	2.0.18	registry	thiserror-impl	2.0.18	registry	false	false	false
edge	thiserror-impl	2.0.18	registry	proc-macro2	1.0.106	registry	false	false	false
edge	thiserror-impl	2.0.18	registry	quote	1.0.44	registry	false	false	false
edge	thiserror-impl	2.0.18	registry	syn	2.0.117	registry	false	false	false
edge	thread_local	1.1.9	registry	cfg-if	1.0.4	registry	false	false	false
edge	tokio	1.52.3	registry	bytes	1.11.1	registry	false	false	false
edge	tokio	1.52.3	registry	libc	0.2.186	registry	false	false	false
edge	tokio	1.52.3	registry	mio	1.2.1	registry	false	false	false
edge	tokio	1.52.3	registry	parking_lot	0.12.5	registry	false	false	false
edge	tokio	1.52.3	registry	pin-project-lite	0.2.16	registry	false	false	false
edge	tokio	1.52.3	registry	signal-hook-registry	1.4.8	registry	false	false	false
edge	tokio	1.52.3	registry	socket2	0.6.4	registry	false	false	false
edge	tokio	1.52.3	registry	tokio-macros	2.7.0	registry	false	false	false
edge	tokio-macros	2.7.0	registry	proc-macro2	1.0.106	registry	false	false	false
edge	tokio-macros	2.7.0	registry	quote	1.0.44	registry	false	false	false
edge	tokio-macros	2.7.0	registry	syn	2.0.117	registry	false	false	false
edge	toml	1.0.6+spec-1.1.0	registry	serde_core	1.0.228	registry	false	false	false
edge	toml	1.0.6+spec-1.1.0	registry	serde_spanned	1.0.4	registry	false	false	false
edge	toml	1.0.6+spec-1.1.0	registry	toml_datetime	1.0.0+spec-1.1.0	registry	false	false	false
edge	toml	1.0.6+spec-1.1.0	registry	toml_parser	1.0.9+spec-1.1.0	registry	false	false	false
edge	toml	1.0.6+spec-1.1.0	registry	toml_writer	1.0.6+spec-1.1.0	registry	false	false	false
edge	toml	1.0.6+spec-1.1.0	registry	winnow	0.7.14	registry	false	false	false
edge	toml_datetime	1.0.0+spec-1.1.0	registry	serde_core	1.0.228	registry	false	false	false
edge	toml_edit	0.23.10+spec-1.0.0	registry	indexmap	2.14.0	registry	false	false	false
edge	toml_edit	0.23.10+spec-1.0.0	registry	toml_datetime	0.7.5+spec-1.1.0	registry	false	false	false
edge	toml_edit	0.23.10+spec-1.0.0	registry	toml_parser	1.0.9+spec-1.1.0	registry	false	false	false
edge	toml_edit	0.23.10+spec-1.0.0	registry	winnow	0.7.14	registry	false	false	false
edge	toml_parser	1.0.9+spec-1.1.0	registry	winnow	0.7.14	registry	false	false	false
edge	tracing	0.1.44	registry	pin-project-lite	0.2.16	registry	false	false	false
edge	tracing	0.1.44	registry	tracing-attributes	0.1.31	registry	false	false	false
edge	tracing	0.1.44	registry	tracing-core	0.1.36	registry	false	false	false
edge	tracing-attributes	0.1.31	registry	proc-macro2	1.0.106	registry	false	false	false
edge	tracing-attributes	0.1.31	registry	quote	1.0.44	registry	false	false	false
edge	tracing-attributes	0.1.31	registry	syn	2.0.117	registry	false	false	false
edge	tracing-core	0.1.36	registry	once_cell	1.21.3	registry	false	false	false
edge	tracing-log	0.2.0	registry	log	0.4.29	registry	false	false	false
edge	tracing-log	0.2.0	registry	once_cell	1.21.3	registry	false	false	false
edge	tracing-log	0.2.0	registry	tracing-core	0.1.36	registry	false	false	false
edge	tracing-serde	0.2.0	registry	serde	1.0.228	registry	false	false	false
edge	tracing-serde	0.2.0	registry	tracing-core	0.1.36	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	matchers	0.2.0	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	nu-ansi-term	0.50.3	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	once_cell	1.21.3	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	regex-automata	0.4.14	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	serde	1.0.228	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	serde_json	1.0.149	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	sharded-slab	0.1.7	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	smallvec	1.15.1	registry	false	false	false
edge	tracing-subscriber	0.3.22	registry	thread_local	1.1.9	registry	false	false	false
